"Cylinders","EngineSize","DriveWheels","FuelCostperYear","FuelType","Make","Model","Transmission","UCity","UHighway","VechileClass","Year","Guzzler"
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Ford","Focus","Manual 5-spd",30.8908,48.8064,"Compact Cars",2008,NA
4,2.4,"Front-Wheel Drive",1650,"Regular Gasoline","Honda","Accord Coupe","Automatic 5-spd",26.1998,42.2654,"Compact Cars",2008,NA
4,2.4,"Front-Wheel Drive",1600,"Regular Gasoline","Honda","Accord Coupe","Manual 5-spd",27.9,43.5,"Compact Cars",2008,NA
6,3.5,"Front-Wheel Drive",1800,"Regular Gasoline","Honda","Accord Coupe","Automatic 5-spd",23.7,39.8553,"Compact Cars",2008,NA
6,3.5,"Front-Wheel Drive",1950,"Regular Gasoline","Honda","Accord Coupe","Manual 6-spd",20.7,35.3,"Compact Cars",2008,NA
4,1.3,"Front-Wheel Drive",950,"Regular Gasoline","Honda","Civic Hybrid","Automatic (variable gear ratios)",54.6,65,"Compact Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2300,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 3-spd",20,24.359,"Standard Pickup Trucks",1986,NA
4,1.6,"Front-Wheel Drive",1400,"Regular Gasoline","Hyundai","Accent","Automatic 4-spd",31.0998,47.1153,"Compact Cars",2008,NA
4,1.6,"Front-Wheel Drive",1350,"Regular Gasoline","Hyundai","Accent","Manual 5-spd",35.3499,44.4433,"Compact Cars",2008,NA
4,1.6,"Front-Wheel Drive",1350,"Regular Gasoline","Kia","Rio","Automatic 4-spd",32.198,48.8121,"Compact Cars",2008,NA
4,1.6,"Front-Wheel Drive",1350,"Regular Gasoline","Kia","Rio","Manual 5-spd",35.3727,44.5948,"Compact Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2050,"Premium Gasoline","Lexus","GS 450h","Automatic (S6)",27.9,35.3494,"Compact Cars",2008,NA
6,3,"Rear-Wheel Drive",2250,"Premium Gasoline","Mercedes-Benz","C300","Manual 6-spd",22.3,35.8,"Compact Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","C350","Automatic 7-spd",21.4392,34.7946,"Compact Cars",2008,NA
12,6.7,"Rear-Wheel Drive",3400,"Premium Gasoline","Rolls-Royce","Phantom Drophead Coupe","Automatic (S6)",13.9939,24.2,"Compact Cars",2008,NA
4,2,"Front-Wheel Drive",2050,"Premium Gasoline","Saab","9-3 Sport Sedan","Manual 6-spd",24.5,40,"Compact Cars",2008,NA
6,2.8,"Front-Wheel Drive",2500,"Premium Gasoline","Saab","9-3 Sport Sedan","Manual 6-spd",19.7,36,"Compact Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2300,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 4-spd",19,27,"Standard Pickup Trucks",1986,NA
6,2.8,"Front-Wheel Drive",2600,"Premium Gasoline","Saab","9-3 Sport Sedan","Automatic (S6)",18.0319,33.009,"Compact Cars",2008,NA
12,6,"4-Wheel or All-Wheel Drive",3950,"Premium Gasoline","Bentley","Continental Flying Spur","Automatic (S6)",12.4969,23.2298,"Midsize Cars",2008,NA
6,3,"Rear-Wheel Drive",2350,"Premium Gasoline","BMW","535i","Manual 6-spd",20.9933,35.9952,"Midsize Cars",2008,NA
6,3,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","BMW","535xi","Manual 6-spd",20.5496,34.2236,"Midsize Cars",2008,NA
6,3.6,"Rear-Wheel Drive",2100,"Regular Gasoline","Cadillac","CTS","Manual 6-spd",20.3,35.1,"Midsize Cars",2008,NA
6,3.6,"Rear-Wheel Drive",2100,"Regular Gasoline","Cadillac","CTS","Manual 6-spd",19.9,35.5,"Midsize Cars",2008,NA
6,3.6,"Rear-Wheel Drive",1900,"Regular Gasoline","Cadillac","CTS","Automatic (S6)",22.2,36.7,"Midsize Cars",2008,NA
6,3.6,"4-Wheel or All-Wheel Drive",1950,"Regular Gasoline","Cadillac","CTS AWD","Automatic (S6)",20.9,36.7,"Midsize Cars",2008,NA
6,2.7,"Front-Wheel Drive",1800,"Regular Gasoline","Chrysler","Sebring","Automatic 4-spd",24.2,38.3,"Midsize Cars",2008,NA
6,2.7,"Front-Wheel Drive",1800,"Regular Gasoline","Dodge","Avenger","Automatic 4-spd",24.2,38.3,"Midsize Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 4-spd",18,24,"Standard Pickup Trucks",1986,NA
12,5.7,"Rear-Wheel Drive",4300,"Premium Gasoline","Ferrari","612 Scaglietti","Automatic 6-spd",11.4498,21.7,"Midsize Cars",2008,NA
12,5.7,"Rear-Wheel Drive",3950,"Premium Gasoline","Ferrari","612 Scaglietti","Manual 6-spd",11.7,21.3,"Midsize Cars",2008,NA
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Hyundai","Elantra","Automatic 4-spd",31.6392,46.0769,"Midsize Cars",2008,NA
4,2,"Front-Wheel Drive",1450,"Regular Gasoline","Hyundai","Elantra","Manual 5-spd",31,45.9,"Midsize Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2350,"Premium Gasoline","Infiniti","G35","Manual 6-spd",21.6,34.6,"Midsize Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2350,"Premium Gasoline","Infiniti","G35","Automatic (S5)",21.4513,33.1986,"Midsize Cars",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Infiniti","G35x","Automatic (S5)",20.7499,31.9499,"Midsize Cars",2008,NA
4,2.4,"Front-Wheel Drive",1600,"Regular Gasoline","Kia","Optima","Automatic 5-spd",26.9,43.4,"Midsize Cars",2008,NA
4,2.4,"Front-Wheel Drive",1600,"Regular Gasoline","Kia","Optima","Manual 5-spd",27.1,43.6,"Midsize Cars",2008,NA
6,2.7,"Front-Wheel Drive",1700,"Regular Gasoline","Kia","Optima","Automatic 5-spd",24.6,39.3,"Midsize Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 3-spd",18,24,"Standard Pickup Trucks",1986,NA
6,3.5,"Front-Wheel Drive",2150,"Premium Gasoline","Lexus","ES 350","Automatic (S6)",23.8,38.3,"Midsize Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2150,"Premium Gasoline","Lexus","GS 350","Automatic (S6)",24,37.6,"Midsize Cars",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2350,"Premium Gasoline","Lexus","GS 350 AWD","Automatic (S6)",22.3982,34.7494,"Midsize Cars",2008,NA
8,4.6,"Rear-Wheel Drive",2350,"Premium Gasoline","Lexus","GS 460","Automatic (S8)",21.0489,34.0499,"Midsize Cars",2008,NA
8,4.6,"Rear-Wheel Drive",2500,"Premium Gasoline","Lexus","LS 460","Automatic (S8)",20.1489,33.5499,"Midsize Cars",2008,NA
8,4.6,"Rear-Wheel Drive",2500,"Premium Gasoline","Lexus","LS 460 L","Automatic (S8)",20.1995,34.0499,"Midsize Cars",2008,NA
4,2.4,"Front-Wheel Drive",1700,"Regular Gasoline","Mitsubishi","Galant","Automatic (S4)",25.3458,38.0915,"Midsize Cars",2008,NA
6,3.8,"Front-Wheel Drive",2350,"Premium Gasoline","Mitsubishi","Galant","Automatic (S5)",20.6669,34.9004,"Midsize Cars",2008,NA
4,2.5,"Front-Wheel Drive",1500,"Regular Gasoline","Nissan","Altima","Automatic (variable gear ratios)",29.3254,43.3253,"Midsize Cars",2008,NA
4,2.5,"Front-Wheel Drive",1500,"Regular Gasoline","Nissan","Altima","Manual 6-spd",29.3544,45.4439,"Midsize Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2300,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 3-spd",20,26,"Standard Pickup Trucks",1986,NA
6,3.5,"Front-Wheel Drive",2150,"Premium Gasoline","Nissan","Altima","Automatic (variable gear ratios)",24.4,35.6,"Midsize Cars",2008,NA
6,3.5,"Front-Wheel Drive",2150,"Premium Gasoline","Nissan","Altima","Manual 6-spd",23.3,37.8,"Midsize Cars",2008,NA
4,2.5,"Front-Wheel Drive",1150,"Regular Gasoline","Nissan","Altima Hybrid","Automatic (variable gear ratios)",46.8,46.6,"Midsize Cars",2008,NA
6,3.5,"Front-Wheel Drive",2250,"Premium Gasoline","Nissan","Maxima","Automatic (variable gear ratios)",23.6983,35.493,"Midsize Cars",2008,NA
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Nissan","Sentra","Automatic (variable gear ratios)",31.9,46.4,"Midsize Cars",2008,NA
4,2,"Front-Wheel Drive",1450,"Regular Gasoline","Nissan","Sentra","Manual 6-spd",31.4,43.2,"Midsize Cars",2008,NA
4,2.5,"Front-Wheel Drive",1500,"Regular Gasoline","Nissan","Sentra","Automatic (variable gear ratios)",30.3,42.5,"Midsize Cars",2008,NA
4,2.5,"Front-Wheel Drive",1950,"Premium Gasoline","Nissan","Sentra","Manual 6-spd",26.5756,40.0714,"Midsize Cars",2008,NA
12,6.7,"Rear-Wheel Drive",3400,"Premium Gasoline","Rolls-Royce","Phantom","Automatic (S6)",13.9939,24.2,"Midsize Cars",2008,NA
12,6.7,"Rear-Wheel Drive",3400,"Premium Gasoline","Rolls-Royce","Phantom EWB","Automatic (S6)",13.9939,24.2,"Midsize Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2300,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 4-spd",19,27,"Standard Pickup Trucks",1986,NA
4,2.3,"Front-Wheel Drive",2250,"Premium Gasoline","Saab","9-5 Sedan","Manual 5-spd",22.6,38.7,"Midsize Cars",2008,NA
4,2.3,"Front-Wheel Drive",2350,"Premium Gasoline","Saab","9-5 Sedan","Automatic (S5)",21.1137,36.831,"Midsize Cars",2008,NA
4,1.5,"Front-Wheel Drive",850,"Regular Gasoline","Toyota","Prius","Automatic (variable gear ratios)",66.6,64.8,"Midsize Cars",2008,NA
8,4.4,"Rear-Wheel Drive",2950,"Premium Gasoline","BMW Alpina","B7","Automatic (S6)",16.9,29.1479,"Large Cars",2008,NA
12,6,"4-Wheel or All-Wheel Drive",3150,"Premium Gasoline","Audi","A8 L","Automatic (S6)",15.9,26.7,"Large Cars",2008,NA
8,4.8,"Rear-Wheel Drive",2600,"Premium Gasoline","BMW","750i","Automatic (S6)",18.9,31.9,"Large Cars",2008,NA
8,4.8,"Rear-Wheel Drive",2600,"Premium Gasoline","BMW","750li","Automatic (S6)",18.9,31.9,"Large Cars",2008,NA
12,6,"Rear-Wheel Drive",3150,"Premium Gasoline","BMW","760li","Automatic (S6)",15.886,27.9119,"Large Cars",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Chrysler","300 AWD","Automatic 5-spd",18.8,30.8,"Large Cars",2008,NA
8,5.7,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Chrysler","300 AWD","Automatic 5-spd",19.2,30.6,"Large Cars",2008,NA
6,4.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 4-spd",18,25,"Standard Pickup Trucks",1986,NA
6,2.7,"Rear-Wheel Drive",1900,"Regular Gasoline","Chrysler","300/SRT-8","Automatic 4-spd",23.1,35.8989,"Large Cars",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Chrysler","300/SRT-8","Automatic 4-spd",21.5,34.2,"Large Cars",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Chrysler","300/SRT-8","Automatic 5-spd",20.9,34.1,"Large Cars",2008,NA
8,5.7,"Rear-Wheel Drive",2200,"Regular Gasoline","Chrysler","300/SRT-8","Automatic 5-spd",18.8952,31.2843,"Large Cars",2008,NA
6,2.7,"Rear-Wheel Drive",1900,"Regular Gasoline","Dodge","Charger","Automatic 4-spd",23.1,35.8989,"Large Cars",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Charger","Automatic 4-spd",21.5,34.2,"Large Cars",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Charger","Automatic 5-spd",20.9,34.1,"Large Cars",2008,NA
8,5.7,"Rear-Wheel Drive",2200,"Regular Gasoline","Dodge","Charger","Automatic 5-spd",18.8952,31.2843,"Large Cars",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Dodge","Charger AWD","Automatic 5-spd",18.8,30.8,"Large Cars",2008,NA
8,5.7,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Dodge","Charger AWD","Automatic 5-spd",19.2,30.6,"Large Cars",2008,NA
6,3.8,"Front-Wheel Drive",2800,"Premium Gasoline","Buick","Riviera Convertible","Automatic 4-spd",17.7778,31,"Compact Cars",1985,NA
8,5,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 3-spd",17,23,"Standard Pickup Trucks",1986,NA
4,2.4,"Front-Wheel Drive",1650,"Regular Gasoline","Honda","Accord","Automatic 5-spd",26.5114,42.9416,"Large Cars",2008,NA
4,2.4,"Front-Wheel Drive",1600,"Regular Gasoline","Honda","Accord","Manual 5-spd",27.8036,43.1123,"Large Cars",2008,NA
6,3.5,"Front-Wheel Drive",1800,"Regular Gasoline","Honda","Accord","Automatic 5-spd",23.7825,41.0585,"Large Cars",2008,NA
6,3.3,"Front-Wheel Drive",1900,"Regular Gasoline","Hyundai","Azera","Automatic 5-spd",22.9,36.2,"Large Cars",2008,NA
6,3.8,"Front-Wheel Drive",1950,"Regular Gasoline","Hyundai","Azera","Automatic 5-spd",21.4,35.6,"Large Cars",2008,NA
6,3.5,"Rear-Wheel Drive",2500,"Premium Gasoline","Infiniti","M35","Automatic (S5)",19.8486,32.1487,"Large Cars",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2600,"Premium Gasoline","Infiniti","M35x","Automatic (S5)",19.4,30.4,"Large Cars",2008,NA
8,4.5,"Rear-Wheel Drive",2600,"Premium Gasoline","Infiniti","M45","Automatic (S5)",19.3541,29.5272,"Large Cars",2008,NA
8,4.5,"4-Wheel or All-Wheel Drive",2950,"Premium Gasoline","Infiniti","M45x","Automatic (S5)",17.3,27.2,"Large Cars",2008,NA
6,3.8,"Front-Wheel Drive",2100,"Regular Gasoline","Kia","Amanti","Automatic 5-spd",20.7,33.8,"Large Cars",2008,NA
8,5,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 4-spd",17,25,"Standard Pickup Trucks",1986,NA
8,4.6,"Rear-Wheel Drive",2200,"Regular Gasoline","Lincoln","Town Car","Automatic 4-spd",18.9,30.6,"Large Cars",2008,NA
8,4.2,"Rear-Wheel Drive",3400,"Premium Gasoline","Maserati","Quattroporte","Automatic 6-spd",14.3993,24.1499,"Large Cars",2008,NA
12,5.5,"Rear-Wheel Drive",3950,"Premium Gasoline","Maybach","57","Automatic 5-spd",12.4,21.4,"Large Cars",2008,NA
12,6,"Rear-Wheel Drive",3950,"Premium Gasoline","Maybach","57S","Automatic 5-spd",12.3,21.4,"Large Cars",2008,NA
12,5.5,"Rear-Wheel Drive",3950,"Premium Gasoline","Maybach","62","Automatic 5-spd",12.4,21.4,"Large Cars",2008,NA
12,6,"Rear-Wheel Drive",3950,"Premium Gasoline","Maybach","62S","Automatic 5-spd",12.3,21.4,"Large Cars",2008,NA
6,3,"Rear-Wheel Drive",2350,"Premium Gasoline","BMW","328i Sport Wagon","Manual 6-spd",21.2906,37.1716,"Small Station Wagons",2008,NA
6,3,"Rear-Wheel Drive",2250,"Premium Gasoline","BMW","328i Sport Wagon","Automatic (S6)",22.5502,38.0979,"Small Station Wagons",2008,NA
6,3,"4-Wheel or All-Wheel Drive",2350,"Premium Gasoline","BMW","328xi Sport Wagon","Manual 6-spd",20.7612,35.2733,"Small Station Wagons",2008,NA
6,3,"4-Wheel or All-Wheel Drive",2350,"Premium Gasoline","BMW","328xi Sport Wagon","Automatic (S6)",21.7672,35.2164,"Small Station Wagons",2008,NA
8,5,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","C15 Pickup 2WD","Automatic 4-spd",16.6667,23,"Standard Pickup Trucks",1986,NA
4,1.5,"Front-Wheel Drive",1300,"Regular Gasoline","Honda","Fit","Automatic 5-spd",34.7,49.3,"Small Station Wagons",2008,NA
4,1.5,"Front-Wheel Drive",1250,"Regular Gasoline","Honda","Fit","Manual 5-spd",36.72,48.2,"Small Station Wagons",2008,NA
4,1.5,"Front-Wheel Drive",1350,"Regular Gasoline","Honda","Fit","Automatic (S5)",34.3,47.7,"Small Station Wagons",2008,NA
4,2,"Front-Wheel Drive",2050,"Premium Gasoline","Saab","9-3 SportCombi","Manual 6-spd",24.5,40,"Small Station Wagons",2008,NA
6,2.8,"Front-Wheel Drive",2500,"Premium Gasoline","Saab","9-3 SportCombi","Manual 6-spd",19.7,36,"Small Station Wagons",2008,NA
6,2.8,"Front-Wheel Drive",2600,"Premium Gasoline","Saab","9-3 SportCombi","Automatic (S6)",18.0319,33.009,"Small Station Wagons",2008,NA
6,3,"4-Wheel or All-Wheel Drive",2600,"Premium Gasoline","BMW","535xi Sport Wagon","Manual 6-spd",19.2789,32.2925,"Midsize Station Wagons",2008,NA
4,2.4,"Front-Wheel Drive",1800,"Regular Gasoline","Kia","Rondo","Automatic 4-spd",23.8,36.7,"Midsize Station Wagons",2008,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Kia","Rondo","Automatic 5-spd",22.6,36.1,"Midsize Station Wagons",2008,NA
4,2.3,"Front-Wheel Drive",2250,"Premium Gasoline","Saab","9-5 SportCombi","Manual 5-spd",22.6,38.7,"Midsize Station Wagons",2008,NA
8,5,"Rear-Wheel Drive",2800,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 3-spd",16,23.0769,"Standard Pickup Trucks",1986,NA
4,2.3,"Front-Wheel Drive",2350,"Premium Gasoline","Saab","9-5 SportCombi","Automatic (S5)",21.1137,36.831,"Midsize Station Wagons",2008,NA
6,3.2,"Front-Wheel Drive",2500,"Premium Gasoline","Volvo","V70 FWD","Automatic (S6)",19.6,33.3,"Midsize Station Wagons",2008,NA
4,2.5,"Rear-Wheel Drive",2100,"Regular Gasoline","Nissan","Frontier 2WD","Automatic 5-spd",20.8,30.2,"Small Pickup Trucks 2WD",2008,NA
4,2.5,"Rear-Wheel Drive",1900,"Regular Gasoline","Nissan","Frontier 2WD","Manual 5-spd",24.5,31.8,"Small Pickup Trucks 2WD",2008,NA
6,4,"Rear-Wheel Drive",2300,"Regular Gasoline","Nissan","Frontier 2WD","Automatic 5-spd",18.2079,27.2597,"Small Pickup Trucks 2WD",2008,NA
6,4,"Rear-Wheel Drive",2300,"Regular Gasoline","Nissan","Frontier 2WD","Manual 6-spd",19.4441,27.45,"Small Pickup Trucks 2WD",2008,NA
4,2.7,"Rear-Wheel Drive",1900,"Regular Gasoline","Toyota","Tacoma 2WD","Automatic 4-spd",23.6,34.7,"Small Pickup Trucks 2WD",2008,NA
4,2.7,"Rear-Wheel Drive",1800,"Regular Gasoline","Toyota","Tacoma 2WD","Manual 5-spd",25.5832,35.2369,"Small Pickup Trucks 2WD",2008,NA
6,4,"4-Wheel or All-Wheel Drive",2450,"Regular Gasoline","Nissan","Frontier 4WD","Automatic 5-spd",17.6723,26.1454,"Small Pickup Trucks 4WD",2008,NA
6,4,"4-Wheel or All-Wheel Drive",2300,"Regular Gasoline","Nissan","Frontier 4WD","Manual 6-spd",19.0172,26.7465,"Small Pickup Trucks 4WD",2008,NA
8,5,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","C15 Pickup 2WD","Manual 4-spd",16.6667,24,"Standard Pickup Trucks",1986,NA
4,2.7,"4-Wheel or All-Wheel Drive",2100,"Regular Gasoline","Toyota","Tacoma 4WD","Manual 5-spd",21.6,30,"Small Pickup Trucks 4WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Dodge","Dakota Pickup 2WD","Automatic 5-spd",16.7639,25.6188,"Standard Pickup Trucks 2WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Dodge","Ram 1500 Pickup 2WD","Automatic 5-spd",16.4637,24.8087,"Standard Pickup Trucks 2WD",2008,NA
6,4.2,"Rear-Wheel Drive",2450,"Regular Gasoline","Ford","F150 Pickup 2WD","Automatic 4-spd",17.4993,26.3456,"Standard Pickup Trucks 2WD",2008,NA
6,4.2,"Rear-Wheel Drive",2450,"Regular Gasoline","Ford","F150 Pickup 2WD","Manual 5-spd",17.8263,27.0267,"Standard Pickup Trucks 2WD",2008,NA
8,4.6,"Rear-Wheel Drive",2450,"Regular Gasoline","Ford","F150 Pickup 2WD","Automatic 4-spd",16.8483,25.8255,"Standard Pickup Trucks 2WD",2008,NA
8,5.4,"Rear-Wheel Drive",2800,"Regular Gasoline","Ford","F150 Pickup 2WD","Automatic 4-spd",15.6128,23.8808,"Standard Pickup Trucks 2WD",2008,NA
8,5.4,"Rear-Wheel Drive",2650,"Regular Gasoline","Ford","F150 STX SE 2WD","Automatic 4-spd",16.7219,25.9038,"Standard Pickup Trucks 2WD",2008,NA
8,5.4,"Rear-Wheel Drive",2800,"Regular Gasoline","Lincoln","Mark LT","Automatic 4-spd",14.8,22.4,"Standard Pickup Trucks 2WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Mitsubishi","Raider Pickup 2WD","Automatic 5-spd",17.4,25.8,"Standard Pickup Trucks 2WD",2008,NA
8,6.2,"Rear-Wheel Drive",2200,"Diesel","GMC","C15 Pickup 2WD","Automatic 4-spd",21,30,"Standard Pickup Trucks",1986,NA
8,5.4,"Rear-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Regular Cab 2WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 2WD",2008,NA
8,5.4,"Rear-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Super Cab 2WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 2WD",2008,NA
8,5.4,"Rear-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Super Crew 2WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 2WD",2008,NA
6,4,"Rear-Wheel Drive",2300,"Regular Gasoline","Toyota","Tundra 2WD","Automatic (S5)",18.9388,26.0786,"Standard Pickup Trucks 2WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Toyota","Tundra 2WD","Automatic (S5)",16.8697,23.6284,"Standard Pickup Trucks 2WD",2008,NA
8,5.7,"Rear-Wheel Drive",2450,"Regular Gasoline","Toyota","Tundra 2WD","Automatic (S6)",17.1408,25.1818,"Standard Pickup Trucks 2WD",2008,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Dodge","Dakota Pickup 4WD","Automatic 5-spd",16.7,25.6,"Standard Pickup Trucks 4WD",2008,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Dodge","Ram 1500 Pickup 4WD","Automatic 5-spd",16.3211,23.5653,"Standard Pickup Trucks 4WD",2008,NA
8,4.6,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Ford","F150 Pickup 4WD","Automatic 4-spd",15.9262,23.4877,"Standard Pickup Trucks 4WD",2008,NA
8,5.4,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Ford","F150 Pickup 4WD","Automatic 4-spd",15.423,22.8797,"Standard Pickup Trucks 4WD",2008,NA
8,6.2,"Rear-Wheel Drive",2200,"Diesel","GMC","C15 Pickup 2WD","Manual 4-spd",22.2222,30.7692,"Standard Pickup Trucks",1986,NA
8,5.4,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Lincoln","Mark LT 4WD","Automatic 4-spd",15.4079,22.8557,"Standard Pickup Trucks 4WD",2008,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Mitsubishi","Raider Pickup 4WD","Automatic 5-spd",16.7,25.6,"Standard Pickup Trucks 4WD",2008,NA
8,5.4,"4-Wheel or All-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Regular Cab 4WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 4WD",2008,NA
8,5.4,"4-Wheel or All-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Super Cab 4WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 4WD",2008,NA
8,5.4,"4-Wheel or All-Wheel Drive",3650,"Premium Gasoline","Roush Performance","Stage 3 F150 Super Crew 4WD","Automatic 4-spd",13.5,20.6,"Standard Pickup Trucks 4WD",2008,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Toyota","Tundra 4WD","Automatic (S5)",16.4053,22.5966,"Standard Pickup Trucks 4WD",2008,NA
8,5.7,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Toyota","Tundra 4WD","Automatic (S6)",15.4819,23.4462,"Standard Pickup Trucks 4WD",2008,NA
6,3.3,"Front-Wheel Drive",2100,"Regular Gasoline","Chrysler","Town and Country/Voyager/Grand Voy. 2WD","Automatic 4-spd",20.8,33.0988,"Minivan - 2WD",2008,NA
6,3.3,"Front-Wheel Drive",2100,"Regular Gasoline","Dodge","Caravan/Grand Caravan 2WD","Automatic 4-spd",20.8,33.0988,"Minivan - 2WD",2008,NA
6,3.8,"Front-Wheel Drive",2200,"Regular Gasoline","Hyundai","Entourage","Automatic 5-spd",19.8,31.5,"Minivan - 2WD",2008,NA
8,6.2,"Rear-Wheel Drive",2200,"Diesel","GMC","C15 Pickup 2WD","Manual 4-spd",22.2222,30.7692,"Standard Pickup Trucks",1986,NA
6,3.8,"Front-Wheel Drive",2200,"Regular Gasoline","Kia","Sedona","Automatic 5-spd",19.8,31.5,"Minivan - 2WD",2008,NA
6,3.5,"Front-Wheel Drive",2500,"Premium Gasoline","Nissan","Quest","Automatic 5-spd",20.2869,32.7073,"Minivan - 2WD",2008,NA
6,3.5,"Front-Wheel Drive",2100,"Regular Gasoline","Toyota","Sienna 2WD","Automatic 5-spd",22.4004,34.0006,"Minivan - 2WD",2008,NA
6,3.5,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Toyota","Sienna 4WD","Automatic 5-spd",19.6,29.2,"Minivan - 4WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Chrysler","Aspen 2WD","Automatic 5-spd",16.7,25.6,"Sport Utility Vehicle - 2WD",2008,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Dodge","Durango 2WD","Automatic 5-spd",16.7,25.6,"Sport Utility Vehicle - 2WD",2008,NA
6,2.7,"Rear-Wheel Drive",1900,"Regular Gasoline","Dodge","Magnum","Automatic 4-spd",23.1,35.8989,"Sport Utility Vehicle - 2WD",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Magnum","Automatic 4-spd",21.5,34.2,"Sport Utility Vehicle - 2WD",2008,NA
6,3.5,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Magnum","Automatic 5-spd",20.9,34.1,"Sport Utility Vehicle - 2WD",2008,NA
8,5.7,"Rear-Wheel Drive",2200,"Regular Gasoline","Dodge","Magnum","Automatic 5-spd",18.8952,31.2843,"Sport Utility Vehicle - 2WD",2008,NA
6,4.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","C25 Pickup 2WD","Automatic 4-spd",18,24,"Standard Pickup Trucks",1986,NA
